primary_key_composed,player_id,player_name,position,age,team_abbreviation,GP,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,season_id
1257_2021_POR,1257,Anfernee Simons,SG,21,POR,25,0,17.9,3.0,7.4,0.413,2.2,5.2,0.42,0.8,2.1,0.396,0.563,0.8,0.9,0.826,0.2,2.1,2.3,1.2,0.2,0.2,0.8,1.7,9.0,2021
1086_2021_DET,1086,Deividas Sirvydis,SG,20,DET,4,0,1.3,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2021
1277_2021_BOS,1277,Marcus Smart,PG,26,BOS,17,17,32.3,4.4,11.1,0.394,1.6,5.3,0.311,2.7,5.8,0.469,0.468,2.7,3.6,0.742,0.4,2.4,2.8,6.1,1.8,0.5,1.8,2.3,13.1,2021
1090_2021_NYK,1090,Dennis Smith Jr.,PG,23,NYK,3,0,9.3,0.7,3.3,0.2,0.0,1.3,0.0,0.7,2.0,0.333,0.2,1.7,2.0,0.833,0.0,0.7,0.7,1.0,1.0,0.0,0.3,1.3,3.0,2021
1090_2021_DET,1090,Dennis Smith Jr.,G,23,DET,4,0,14.3,2.3,5.8,0.391,0.5,2.0,0.25,1.8,3.8,0.467,0.435,0.8,1.0,0.75,0.5,1.0,1.5,2.0,0.0,0.3,1.0,0.3,5.8,2021
1092_2021_WAS,1092,Ish Smith,PG,32,WAS,19,1,20.6,2.3,6.1,0.379,0.3,1.1,0.25,2.1,5.1,0.406,0.401,0.3,0.8,0.4,0.5,2.9,3.5,4.7,0.8,0.2,1.0,0.9,5.2,2021
1408_2021_PHO,1408,Jalen Smith,PF,20,PHO,8,0,6.3,0.8,2.1,0.353,0.3,0.9,0.286,0.5,1.3,0.4,0.412,0.0,0.3,0.0,0.6,0.6,1.3,0.3,0.0,0.3,0.1,0.4,1.8,2021
1098_2021_ATL,1098,Tony Snell,SG,29,ATL,15,0,12.9,1.1,2.7,0.4,0.9,1.9,0.483,0.1,0.7,0.182,0.575,0.0,0.0,0.0,0.4,1.2,1.6,0.9,0.1,0.1,0.4,0.9,3.1,2021
424_2021_HOU,424,Ray Spalding,F,23,HOU,2,0,9.5,1.0,2.0,0.5,0.0,0.5,0.0,1.0,1.5,0.667,0.5,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.5,1.5,2.0,2021
1100_2021_IND,1100,Cassius Stanley,SG,21,IND,8,0,2.9,0.3,0.9,0.286,0.1,0.3,0.5,0.1,0.6,0.2,0.357,0.5,0.6,0.8,0.3,0.1,0.4,0.0,0.0,0.3,0.1,0.9,1.1,2021
1555_2021_CLE,1555,Lamar Stevens,PF,23,CLE,18,0,14.7,1.7,4.3,0.403,0.1,0.8,0.133,1.6,3.4,0.468,0.416,1.0,1.5,0.667,0.4,2.2,2.6,1.1,0.4,0.3,0.4,1.2,4.6,2021
1444_2021_DET,1444,Isaiah Stewart,C,19,DET,26,2,17.9,2.2,4.2,0.523,0.0,0.2,0.25,2.2,4.0,0.533,0.528,0.8,1.2,0.7,2.5,2.9,5.4,0.7,0.5,0.9,0.8,2.7,5.2,2021
1553_2021_MIA,1553,Max Strus,SF,24,MIA,16,0,14.7,2.6,4.9,0.519,1.7,4.0,0.422,0.9,0.9,0.933,0.69,0.4,0.6,0.778,0.1,1.0,1.1,0.5,0.1,0.0,0.2,1.2,7.3,2021
1527_2021_IND,1527,Edmond Sumner,SG,25,IND,16,4,9.4,1.5,3.0,0.5,0.3,1.0,0.313,1.2,2.0,0.594,0.552,0.6,0.9,0.643,0.4,0.9,1.3,0.5,0.5,0.1,0.6,1.1,3.9,2021
1365_2021_HOU,1365,Jae'Sean Tate,SF,25,HOU,28,18,27.3,4.0,7.3,0.549,0.7,2.1,0.328,3.3,5.2,0.637,0.596,1.2,1.6,0.717,1.6,3.4,5.1,1.8,0.9,0.6,1.2,3.0,9.9,2021
1242_2021_BOS,1242,Jayson Tatum,SF,22,BOS,23,23,35.2,9.3,20.8,0.449,2.7,7.0,0.389,6.6,13.8,0.479,0.515,4.4,5.0,0.886,0.6,6.4,7.0,4.7,1.3,0.4,2.4,1.9,25.8,2021
432_2021_BOS,432,Jeff Teague,PG,32,BOS,23,3,17.3,1.8,5.7,0.323,0.7,1.7,0.421,1.1,4.0,0.283,0.385,1.2,1.3,0.9,0.3,1.3,1.6,2.0,0.9,0.1,1.1,1.0,5.5,2021
1399_2021_CHI,1399,Garrett Temple,SG,34,CHI,26,5,27.5,3.2,7.6,0.426,1.5,4.3,0.36,1.7,3.3,0.512,0.528,0.8,1.0,0.815,0.5,2.6,3.1,2.0,1.1,0.5,1.0,2.4,8.8,2021
1116_2021_DAL,1116,Tyrell Terry,PG,20,DAL,11,0,5.1,0.5,1.5,0.313,0.0,0.6,0.0,0.5,0.8,0.556,0.313,0.1,0.3,0.333,0.0,0.5,0.5,0.5,0.5,0.0,0.2,0.2,1.0,2021
1346_2021_BOS,1346,Daniel Theis,C,28,BOS,26,21,24.0,3.7,6.5,0.571,0.9,2.2,0.397,2.8,4.2,0.664,0.64,1.1,1.6,0.683,1.3,3.8,5.1,1.4,0.6,1.0,1.0,2.8,9.3,2021
1120_2021_HOU,1120,Brodric Thomas,SG,24,HOU,4,0,6.0,0.5,1.8,0.286,0.3,1.5,0.167,0.3,0.3,1.0,0.357,1.3,1.8,0.714,0.3,0.8,1.0,1.0,0.3,0.3,1.0,1.3,2.5,2021
1125_2021_TOR,1125,Matt Thomas,SG,26,TOR,14,0,6.0,0.8,2.0,0.393,0.6,1.5,0.429,0.1,0.5,0.286,0.554,0.3,0.3,1.0,0.1,0.6,0.6,0.4,0.1,0.0,0.3,0.4,2.5,2021
1129_2021_BOS,1129,Tristan Thompson,PF,29,BOS,26,21,22.5,2.8,5.6,0.507,0.0,0.1,0.0,2.8,5.5,0.514,0.507,1.3,2.1,0.611,2.9,5.4,8.3,0.8,0.3,0.3,0.9,2.2,7.0,2021
439_2021_NOP,439,Sindarius Thornwell,SG,26,NOP,10,1,5.1,0.5,1.2,0.417,0.3,0.6,0.5,0.2,0.6,0.333,0.542,0.0,0.2,0.0,0.1,0.2,0.3,0.2,0.4,0.0,0.1,0.3,1.3,2021
1414_2021_PHI,1414,Matisse Thybulle,SG,23,PHI,26,1,17.7,1.2,3.2,0.386,0.6,2.0,0.288,0.7,1.2,0.548,0.476,0.2,0.5,0.5,0.3,1.0,1.3,0.8,1.6,0.8,0.3,2.0,3.3,2021
1133_2021_MEM,1133,Xavier Tillman Sr.,PF,22,MEM,19,6,21.2,3.4,6.3,0.546,0.5,1.3,0.375,2.9,5.0,0.589,0.584,0.6,0.8,0.75,1.4,3.1,4.5,1.6,1.0,0.6,0.9,2.5,7.9,2021
1394_2021_NYK,1394,Obi Toppin,PF,22,NYK,20,0,12.0,2.0,4.2,0.482,0.6,1.9,0.297,1.5,2.3,0.63,0.548,0.4,0.5,0.7,0.3,2.2,2.4,0.5,0.2,0.5,0.5,0.9,4.9,2021
1513_2021_GSW,1513,Juan Toscano-Anderson,SG,27,GSW,16,10,21.8,2.6,4.7,0.56,0.7,1.6,0.423,1.9,3.1,0.633,0.633,0.6,0.9,0.714,0.8,4.0,4.8,2.3,0.6,0.7,1.1,2.3,6.6,2021
1229_2021_MIN,1229,Karl-Anthony Towns,C,25,MIN,9,9,33.1,7.7,15.1,0.507,2.0,4.7,0.429,5.7,10.4,0.543,0.574,4.4,4.8,0.93,3.1,7.4,10.6,3.3,1.0,1.9,2.8,3.3,21.8,2021
1138_2021_POR,1138,Gary Trent Jr.,SG,22,POR,26,13,30.2,5.5,12.5,0.44,3.2,7.2,0.447,2.3,5.3,0.431,0.569,1.1,1.4,0.784,0.5,1.6,2.1,1.4,0.7,0.2,0.7,1.5,15.3,2021
1139_2021_HOU,1139,P.J. Tucker,PF,35,HOU,26,26,30.0,1.6,4.3,0.375,0.9,2.8,0.329,0.7,1.5,0.462,0.482,0.5,0.7,0.824,1.0,3.6,4.6,1.4,0.8,0.5,1.0,3.0,4.7,2021
1227_2021_IND,1227,Myles Turner,C,24,IND,27,27,31.2,4.7,9.4,0.498,1.4,4.4,0.325,3.2,4.9,0.654,0.575,2.4,3.1,0.776,1.3,5.3,6.6,1.0,1.1,3.5,1.4,3.6,13.2,2021
448_2021_MEM,448,Jonas Valančiūnas,C,28,MEM,19,18,27.5,6.5,11.2,0.585,0.4,1.1,0.381,6.1,10.1,0.607,0.604,3.1,4.1,0.753,3.2,7.6,10.8,2.1,0.6,0.8,2.2,3.3,16.5,2021
1145_2021_CHI,1145,Denzel Valentine,SG,27,CHI,23,3,20.1,3.2,8.2,0.388,1.9,5.0,0.377,1.3,3.2,0.405,0.503,0.3,0.3,1.0,0.3,3.6,3.9,1.8,0.7,0.0,0.6,1.3,8.5,2021
1415_2021_MIN,1415,Jarred Vanderbilt,PF,21,MIN,27,10,19.1,2.5,4.2,0.602,0.0,0.1,0.5,2.5,4.1,0.604,0.606,1.0,1.9,0.51,1.9,4.1,6.0,1.7,1.1,0.7,0.9,2.2,6.0,2021
1259_2021_TOR,1259,Fred VanVleet,SG,26,TOR,28,28,36.4,6.9,16.6,0.417,3.3,8.7,0.377,3.6,7.9,0.462,0.516,3.3,3.6,0.892,0.7,3.5,4.2,6.6,1.7,0.7,2.1,2.3,20.4,2021
1413_2021_SAS,1413,Devin Vassell,SF,20,SAS,26,1,17.3,1.9,4.8,0.397,1.0,2.4,0.397,1.0,2.4,0.397,0.496,0.7,0.8,0.857,0.6,2.6,3.2,1.1,1.1,0.3,0.5,1.2,5.5,2021
1552_2021_MIA,1552,Gabe Vincent,PG,24,MIA,18,5,16.2,2.3,6.4,0.353,0.9,3.9,0.239,1.3,2.5,0.533,0.427,0.8,0.9,0.882,0.2,1.0,1.2,1.5,0.4,0.1,1.0,2.0,6.3,2021
1586_2021_BRK,1586,Noah Vonleh,F,25,BRK,3,0,2.7,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.7,0.7,0.0,2021
455_2021_ORL,455,Nikola Vučević,C,30,ORL,29,29,33.6,9.3,19.6,0.476,2.6,6.2,0.414,6.8,13.4,0.505,0.542,2.1,2.6,0.816,2.1,9.5,11.6,3.4,1.1,0.6,1.7,1.7,23.4,2021
1532_2021_CLE,1532,Dean Wade,PF,24,CLE,23,0,8.3,0.7,2.1,0.347,0.5,1.4,0.333,0.3,0.7,0.375,0.459,0.2,0.2,0.8,0.3,0.9,1.3,0.4,0.2,0.1,0.4,0.7,2.1,2021
1543_2021_WAS,1543,Moritz Wagner,C,23,WAS,14,3,13.6,2.3,3.9,0.593,0.4,1.3,0.333,1.9,2.6,0.722,0.648,1.1,1.8,0.64,0.4,2.6,3.1,0.9,0.6,0.3,0.6,2.6,6.1,2021
1222_2021_BOS,1222,Kemba Walker,PG,30,BOS,13,13,28.0,5.5,15.0,0.364,2.6,7.3,0.358,2.8,7.7,0.37,0.451,2.8,3.2,0.902,0.5,3.2,3.7,4.0,1.1,0.2,2.2,1.3,16.4,2021
459_2021_SAS,459,Lonnie Walker,SG,22,SAS,25,22,26.6,4.0,10.0,0.406,1.6,4.4,0.355,2.5,5.6,0.446,0.484,1.1,1.4,0.8,0.2,2.7,2.9,1.7,0.5,0.4,1.0,2.1,10.8,2021
1206_2021_HOU,1206,John Wall,PG,30,HOU,19,19,31.1,7.4,16.8,0.441,2.1,5.8,0.351,5.4,11.0,0.488,0.502,3.5,4.7,0.744,0.5,3.2,3.7,6.3,1.0,0.7,3.5,1.4,20.4,2021
1161_2021_GSW,1161,Brad Wanamaker,PG,31,GSW,29,0,16.0,1.3,4.0,0.336,0.3,1.6,0.222,1.0,2.4,0.408,0.379,1.3,1.5,0.884,0.2,1.6,1.8,2.7,0.8,0.1,0.8,1.4,4.3,2021
462_2021_IND,462,T.J. Warren,SF,27,IND,4,4,29.3,6.8,12.8,0.529,0.0,1.8,0.0,6.8,11.0,0.614,0.529,2.0,2.5,0.8,0.5,3.0,3.5,1.3,0.5,0.0,1.0,4.0,15.5,2021
1163_2021_CHO,1163,P.J. Washington,PF,22,CHO,24,24,28.8,4.0,9.6,0.42,1.1,3.3,0.329,3.0,6.3,0.467,0.476,2.0,2.7,0.738,1.7,4.9,6.5,3.0,0.9,1.3,2.0,2.7,11.2,2021
1526_2021_TOR,1526,Yuta Watanabe,SF,26,TOR,18,0,12.4,1.0,2.8,0.353,0.7,1.6,0.429,0.3,1.3,0.261,0.471,0.4,0.4,1.0,0.9,2.4,3.3,0.4,0.5,0.6,0.4,1.1,3.1,2021
1167_2021_BOS,1167,Tremont Waters,PG,23,BOS,9,1,10.0,0.7,3.0,0.222,0.3,1.3,0.25,0.3,1.7,0.2,0.278,0.8,0.9,0.875,0.2,0.7,0.9,2.8,0.6,0.0,1.4,0.7,2.4,2021
1169_2021_TOR,1169,Paul Watson,SF,26,TOR,13,0,3.2,0.7,1.1,0.643,0.6,0.8,0.727,0.1,0.2,0.333,0.929,0.0,0.0,0.0,0.1,0.6,0.7,0.2,0.0,0.2,0.1,0.5,2.0,2021
1170_2021_SAS,1170,Quinndary Weatherspoon,SG,24,SAS,5,0,4.8,0.2,1.0,0.2,0.0,0.2,0.0,0.2,0.8,0.25,0.2,0.4,0.4,1.0,0.0,0.4,0.4,0.6,0.2,0.0,1.2,1.4,0.8,2021
1207_2021_WAS,1207,Russell Westbrook,PG,32,WAS,19,19,33.2,7.3,17.9,0.406,1.2,4.1,0.295,6.1,13.8,0.439,0.44,3.2,5.1,0.619,1.8,7.6,9.4,9.5,0.8,0.4,4.9,2.8,18.9,2021
1361_2021_CHI,1361,Coby White,PG,20,CHI,27,27,33.5,5.6,13.8,0.403,2.4,6.8,0.35,3.2,7.0,0.455,0.489,1.9,2.2,0.867,0.3,4.4,4.7,5.4,0.4,0.1,2.4,2.4,15.4,2021
1278_2021_SAS,1278,Derrick White,SG,26,SAS,8,4,23.6,4.3,10.8,0.395,1.9,5.5,0.341,2.4,5.3,0.452,0.483,1.4,1.9,0.733,0.1,1.6,1.8,3.9,1.0,1.0,0.9,2.3,11.8,2021
1175_2021_SAC,1175,Hassan Whiteside,C,31,SAC,20,0,14.8,3.5,5.7,0.619,0.0,0.1,0.0,3.5,5.6,0.625,0.619,1.4,2.6,0.529,1.6,4.1,5.7,0.5,0.3,1.4,1.0,1.8,8.4,2021
1231_2021_GSW,1231,Andrew Wiggins,PF,25,GSW,29,29,32.2,6.7,14.4,0.468,1.9,5.2,0.373,4.8,9.2,0.521,0.535,2.3,3.4,0.67,1.0,3.7,4.8,2.1,0.7,1.3,1.8,2.4,17.7,2021
1419_2021_BOS,1419,Grant Williams,PF,22,BOS,24,6,19.3,1.9,4.3,0.451,0.9,2.2,0.415,1.0,2.0,0.49,0.559,0.6,1.2,0.517,1.0,2.0,3.0,1.0,0.5,0.4,1.0,3.0,5.4,2021
1522_2021_OKC,1522,Kenrich Williams,PF,26,OKC,28,6,18.3,2.3,4.3,0.537,0.5,1.2,0.441,1.8,3.1,0.575,0.599,0.4,0.7,0.632,1.4,2.5,3.9,1.7,0.8,0.2,0.9,1.7,5.6,2021
1183_2021_LAC,1183,Lou Williams,PG,34,LAC,28,3,22.4,4.4,10.4,0.423,1.1,2.8,0.38,3.3,7.6,0.439,0.474,2.5,2.9,0.854,0.4,2.0,2.4,3.9,0.8,0.1,1.5,1.0,12.4,2021
1358_2021_CHI,1358,Patrick Williams,PF,19,CHI,26,26,27.7,3.7,8.1,0.455,0.9,2.2,0.397,2.8,5.9,0.477,0.509,1.8,2.3,0.797,0.9,3.7,4.6,1.1,0.7,0.7,1.5,2.3,10.1,2021
1321_2021_BOS,1321,Robert Williams,C,23,BOS,21,0,15.1,2.7,3.7,0.727,0.0,0.0,0.0,2.7,3.6,0.737,0.727,0.8,1.1,0.667,2.2,3.1,5.3,0.8,1.0,1.1,1.0,1.6,6.1,2021
1299_2021_NOP,1299,Zion Williamson,PF,20,NOP,27,27,32.6,9.6,15.6,0.618,0.2,0.6,0.375,9.4,15.0,0.627,0.625,5.6,7.7,0.718,2.4,4.4,6.8,3.1,1.0,0.7,2.3,2.6,25.0,2021
1187_2021_MIL,1187,D.J. Wilson,PF,24,MIL,10,0,9.4,1.4,3.7,0.378,0.8,2.3,0.348,0.6,1.4,0.429,0.486,0.1,0.2,0.5,0.3,1.9,2.2,0.3,0.1,0.3,0.4,1.2,3.7,2021
1426_2021_CLE,1426,Dylan Windler,SF,24,CLE,15,0,17.5,2.1,4.3,0.477,0.9,2.8,0.31,1.2,1.5,0.783,0.577,1.0,1.1,0.882,0.7,3.0,3.7,1.2,0.6,0.5,1.0,1.3,6.0,2021
1191_2021_WAS,1191,Cassius Winston,PG,22,WAS,6,0,7.3,0.7,1.7,0.4,0.5,1.2,0.429,0.2,0.5,0.333,0.55,0.3,0.3,1.0,0.0,0.7,0.7,1.0,0.0,0.2,0.2,0.7,2.2,2021
1330_2021_GSW,1330,James Wiseman,C,19,GSW,20,16,21.0,4.9,9.8,0.503,0.5,1.1,0.409,4.5,8.7,0.514,0.526,1.9,3.1,0.623,1.5,4.6,6.1,0.7,0.4,1.3,1.6,3.2,12.2,2021
1293_2021_HOU,1293,Christian Wood,C,25,HOU,17,17,31.2,8.8,15.7,0.558,1.9,4.5,0.421,6.9,11.2,0.613,0.618,2.6,3.8,0.688,1.8,8.4,10.2,1.3,0.9,1.5,1.8,1.9,22.0,2021
484_2021_SAC,484,Robert Woodard,SF,21,SAC,6,0,2.8,1.0,1.8,0.545,0.2,0.5,0.333,0.8,1.3,0.625,0.591,0.0,0.3,0.0,0.5,0.8,1.3,0.0,0.0,0.0,0.2,0.0,2.2,2021
1357_2021_DET,1357,Delon Wright,SG,28,DET,28,23,29.4,3.7,8.1,0.456,0.9,2.4,0.353,2.9,5.7,0.5,0.509,2.2,2.8,0.785,1.1,3.5,4.6,4.9,1.4,0.5,1.2,1.1,10.5,2021
1356_2021_CHI,1356,Thaddeus Young,PF,32,CHI,23,0,25.7,5.1,8.7,0.587,0.2,0.9,0.238,4.9,7.8,0.628,0.6,0.7,1.5,0.5,2.4,3.4,5.8,4.4,1.4,0.5,2.0,2.9,11.2,2021
1223_2021_ATL,1223,Trae Young,PG,22,ATL,26,26,34.7,7.6,17.7,0.429,2.3,6.2,0.369,5.3,11.5,0.462,0.493,9.0,10.2,0.887,0.7,3.2,3.8,9.3,0.8,0.3,4.3,2.0,26.5,2021
1603_2021_CHO,1603,Cody Zeller,C,28,CHO,15,12,24.1,4.2,8.0,0.525,0.2,1.1,0.188,4.0,6.9,0.577,0.538,1.5,1.9,0.759,2.6,5.4,8.0,2.5,0.7,0.6,0.9,2.5,10.1,2021
1326_2021_LAC,1326,Ivica Zubac,C,23,LAC,30,1,19.5,3.2,4.7,0.669,0.0,0.0,0.0,3.2,4.7,0.674,0.669,2.0,2.4,0.845,2.3,4.4,6.6,1.1,0.4,0.8,1.0,2.6,8.3,2021
1471_2022_TOR,1471,Precious Achiuwa,C,22,TOR,73,28,23.6,3.6,8.3,0.439,0.8,2.1,0.359,2.9,6.1,0.468,0.486,1.1,1.8,0.595,2.0,4.5,6.5,1.1,0.5,0.6,1.2,2.1,9.1,2022
1274_2022_MEM,1274,Steven Adams,C,28,MEM,76,75,26.3,2.8,5.1,0.547,0.0,0.0,0.0,2.8,5.0,0.548,0.547,1.4,2.6,0.543,4.6,5.4,10.0,3.4,0.9,0.8,1.5,2.0,6.9,2022
1243_2022_MIA,1243,Bam Adebayo,C,24,MIA,56,56,32.6,7.3,13.0,0.557,0.0,0.1,0.0,7.3,12.9,0.562,0.557,4.6,6.1,0.753,2.4,7.6,10.1,3.4,1.4,0.8,2.6,3.1,19.1,2022
493_2022_MEM,493,Santi Aldama,PF,21,MEM,32,0,11.3,1.7,4.1,0.402,0.2,1.5,0.125,1.5,2.6,0.56,0.424,0.6,1.0,0.625,1.0,1.7,2.7,0.7,0.2,0.3,0.5,1.1,4.1,2022
494_2022_BRK,494,LaMarcus Aldridge,C,36,BRK,47,12,22.3,5.4,9.7,0.55,0.3,1.0,0.304,5.1,8.8,0.578,0.566,1.9,2.2,0.873,1.6,3.9,5.5,0.9,0.3,1.0,0.9,1.7,12.9,2022
1402_2022_NOP,1402,Nickeil Alexander-Walker,SG,23,NOP,50,19,26.3,4.7,12.6,0.375,1.9,6.1,0.311,2.8,6.5,0.434,0.45,1.4,1.9,0.722,0.7,2.6,3.3,2.8,0.8,0.4,1.7,1.8,12.8,2022
1402_2022_UTA,1402,Nickeil Alexander-Walker,SG,23,UTA,15,2,9.9,1.1,3.2,0.333,0.7,2.2,0.303,0.4,1.0,0.4,0.438,0.7,0.8,0.917,0.1,1.5,1.5,1.1,0.3,0.3,0.5,1.0,3.5,2022
1341_2022_MIL,1341,Grayson Allen,SG,26,MIL,66,61,27.3,3.9,8.6,0.448,2.4,5.9,0.409,1.5,2.7,0.533,0.588,1.0,1.1,0.865,0.5,2.9,3.4,1.5,0.7,0.3,0.7,1.5,11.1,2022
1265_2022_CLE,1265,Jarrett Allen,C,23,CLE,56,56,32.3,6.6,9.7,0.677,0.0,0.2,0.1,6.6,9.6,0.688,0.678,2.9,4.2,0.708,3.4,7.3,10.8,1.6,0.8,1.3,1.7,1.7,16.1,2022
1576_2022_NOP,1576,Jose Alvarado,PG,23,NOP,54,1,15.4,2.4,5.4,0.446,0.6,2.0,0.291,1.8,3.4,0.538,0.5,0.7,1.0,0.679,0.5,1.4,1.9,2.8,1.3,0.1,0.7,1.4,6.1,2022
501_2022_CLE,501,Justin Anderson,SF,28,CLE,3,0,15.7,1.3,2.7,0.5,0.7,2.0,0.333,0.7,0.7,1.0,0.625,1.0,1.3,0.75,0.0,2.0,2.0,2.0,0.3,0.0,0.7,1.3,4.3,2022
501_2022_IND,501,Justin Anderson,SF,28,IND,13,6,20.7,2.5,6.7,0.368,1.0,4.1,0.245,1.5,2.6,0.559,0.443,0.9,1.2,0.8,0.3,2.8,3.1,2.1,0.5,0.5,0.5,1.4,6.8,2022
1344_2022_MEM,1344,Kyle Anderson,PF,28,MEM,69,11,21.5,3.0,6.8,0.446,0.5,1.6,0.33,2.5,5.2,0.481,0.484,1.0,1.5,0.638,1.0,4.3,5.3,2.7,1.1,0.7,1.0,1.6,7.6,2022
1213_2022_MIL,1213,Giannis Antetokounmpo,PF,27,MIL,67,67,32.9,10.3,18.6,0.553,1.1,3.6,0.293,9.2,15.0,0.616,0.582,8.3,11.4,0.722,2.0,9.6,11.6,5.8,1.1,1.4,3.3,3.2,29.9,2022
1542_2022_MIL,1542,Thanasis Antetokounmpo,SF,29,MIL,48,6,9.9,1.5,2.7,0.547,0.0,0.3,0.143,1.4,2.4,0.596,0.555,0.6,1.0,0.63,0.8,1.3,2.1,0.5,0.3,0.3,0.5,1.4,3.6,2022
505_2022_LAL,505,Carmelo Anthony,PF,37,LAL,69,3,26.0,4.6,10.5,0.441,2.2,5.8,0.375,2.5,4.7,0.521,0.544,1.9,2.3,0.83,0.9,3.3,4.2,1.0,0.7,0.8,0.9,2.4,13.3,2022
1439_2022_ORL,1439,Cole Anthony,PG,21,ORL,65,65,31.7,5.5,14.0,0.391,2.0,6.0,0.338,3.5,8.0,0.432,0.464,3.3,3.9,0.854,0.5,4.9,5.4,5.7,0.7,0.3,2.6,2.6,16.3,2022
1276_2022_TOR,1276,OG Anunoby,SF,24,TOR,48,48,36.0,6.4,14.5,0.443,2.4,6.6,0.363,4.0,7.9,0.511,0.526,1.9,2.5,0.754,1.5,4.0,5.5,2.6,1.5,0.5,1.7,2.7,17.1,2022
1549_2022_NYK,1549,Ryan Arcidiacono,PG,27,NYK,10,0,7.6,0.6,1.2,0.5,0.4,0.9,0.444,0.2,0.3,0.667,0.667,0.0,0.0,0.0,0.0,0.8,0.8,0.4,0.1,0.0,0.3,0.5,1.6,2022
509_2022_LAL,509,Trevor Ariza,SF,36,LAL,24,11,19.3,1.4,4.1,0.333,0.8,3.1,0.27,0.5,1.0,0.52,0.434,0.4,0.8,0.556,0.4,3.0,3.4,1.1,0.5,0.3,0.5,0.8,4.0,2022
511_2022_HOU,511,D.J. Augustin,PG,34,HOU,34,2,15.0,1.6,4.0,0.404,1.1,2.8,0.406,0.5,1.2,0.4,0.548,1.0,1.1,0.868,0.2,1.0,1.2,2.2,0.3,0.0,1.3,0.5,5.4,2022
511_2022_LAL,511,D.J. Augustin,PG,34,LAL,21,0,17.8,1.9,4.1,0.453,1.4,3.2,0.426,0.5,0.9,0.556,0.622,0.2,0.2,1.0,0.2,1.1,1.3,1.6,0.3,0.0,0.5,1.0,5.3,2022
1404_2022_WAS,1404,Deni Avdija,SF,21,WAS,82,8,24.2,3.0,7.1,0.432,1.0,3.2,0.317,2.0,3.9,0.525,0.503,1.3,1.7,0.757,0.6,4.5,5.2,2.0,0.7,0.5,1.1,2.3,8.4,2022
513_2022_WAS,513,Joel Ayayi,SG,21,WAS,7,0,2.9,0.1,0.9,0.167,0.0,0.1,0.0,0.1,0.7,0.2,0.167,0.0,0.0,0.0,0.1,0.3,0.4,0.6,0.0,0.0,0.0,0.0,0.3,2022
1240_2022_PHO,1240,Deandre Ayton,C,23,PHO,58,58,29.5,7.6,12.0,0.634,0.1,0.3,0.368,7.5,11.7,0.642,0.639,1.8,2.4,0.746,2.6,7.7,10.2,1.4,0.7,0.7,1.6,2.4,17.2,2022
1506_2022_UTA,1506,Udoka Azubuike,C,22,UTA,17,6,11.5,2.2,2.9,0.755,0.0,0.0,0.0,2.2,2.9,0.755,0.755,0.4,0.6,0.545,1.1,3.1,4.2,0.0,0.1,0.6,0.7,1.5,4.7,2022
517_2022_SAC,517,Marvin Bagley III,PF,22,SAC,30,17,21.9,3.8,8.2,0.463,0.5,2.1,0.242,3.3,6.1,0.538,0.494,1.2,1.6,0.745,2.2,4.9,7.2,0.6,0.3,0.4,0.7,1.7,9.3,2022
517_2022_DET,517,Marvin Bagley III,PF,22,DET,18,8,27.2,6.2,11.1,0.555,0.4,1.9,0.229,5.7,9.2,0.624,0.575,1.8,3.0,0.593,2.1,4.7,6.8,1.1,0.7,0.4,1.0,2.4,14.6,2022
1347_2022_CHO,1347,LaMelo Ball,PG,20,CHO,75,75,32.3,7.2,16.7,0.429,2.9,7.5,0.389,4.2,9.2,0.462,0.517,2.8,3.2,0.872,1.4,5.2,6.7,7.6,1.6,0.4,3.3,3.2,20.1,2022
519_2022_CHI,519,Lonzo Ball,PG,24,CHI,35,35,34.6,4.6,10.9,0.423,3.1,7.4,0.423,1.5,3.5,0.423,0.567,0.6,0.8,0.75,1.0,4.4,5.4,5.1,1.8,0.9,2.3,2.4,13.0,2022
1323_2022_ORL,1323,Mo Bamba,C,23,ORL,71,69,25.7,4.2,8.7,0.48,1.5,4.0,0.381,2.7,4.7,0.563,0.566,0.8,1.0,0.781,2.1,6.0,8.1,1.2,0.5,1.7,1.1,2.6,10.6,2022
1514_2022_MEM,1514,Desmond Bane,SF,23,MEM,76,76,29.8,6.7,14.5,0.461,3.0,6.9,0.436,3.7,7.6,0.484,0.565,1.8,2.0,0.903,0.6,3.8,4.4,2.7,1.2,0.4,1.5,2.6,18.2,2022
1581_2022_TOR,1581,Dalano Banton,SF,22,TOR,64,1,10.9,1.3,3.2,0.411,0.2,0.8,0.255,1.1,2.4,0.464,0.443,0.4,0.7,0.591,0.6,1.3,1.9,1.5,0.4,0.2,0.8,1.1,3.2,2022
